City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
414,Alyangula,-13.8483,136.4192,82.4,89,90,8.05,AU,2021-01-18 01:16:13,light rain
415,Vagay,57.9375,69.0217,-6.72,90,82,8.43,RU,2021-01-18 01:16:13,broken clouds
416,Port Hedland,-20.3167,118.5667,100.4,20,72,17.27,AU,2021-01-18 01:16:13,broken clouds
417,Dubai,25.2582,55.3047,62.6,48,0,2.3,AE,2021-01-18 01:14:29,clear sky
418,Takoradi,4.8845,-1.7554,79.05,84,0,7.34,GH,2021-01-18 01:16:13,clear sky
419,Bara,10.3744,10.7288,70.61,23,63,8.88,NG,2021-01-18 01:16:14,broken clouds
420,Bukama,-9.2,25.85,67.98,94,90,1.12,CD,2021-01-18 01:16:14,overcast clouds
421,Shahr-E Babak,30.1165,55.1186,42.26,66,0,9.57,IR,2021-01-18 01:16:14,clear sky
422,Salinopolis,-0.6136,-47.3561,79.63,84,97,9.55,BR,2021-01-18 01:16:14,overcast clouds
423,Roros,62.5747,11.3842,-7.6,84,90,3.98,NO,2021-01-18 01:16:14,overcast clouds
424,Tanabe,33.7333,135.3667,42.8,45,20,17.27,JP,2021-01-18 01:16:14,few clouds
425,Obo,5.3998,26.4869,67.42,29,100,2.91,CF,2021-01-18 01:16:14,overcast clouds
426,Port Blair,11.6667,92.75,80.49,77,54,18.32,IN,2021-01-18 01:15:14,broken clouds
427,Ratnagiri,16.9833,73.3,78.04,59,97,4.32,IN,2021-01-18 01:16:14,overcast clouds
428,Lorengau,-2.0226,147.2712,85.82,69,98,15.55,PG,2021-01-18 01:16:14,overcast clouds
429,Gujrat,32.5728,74.079,42.8,100,0,2.33,PK,2021-01-18 01:16:15,fog
430,Victoria,22.2855,114.1577,57.0,50,0,1.01,HK,2021-01-18 01:13:07,clear sky
431,Talakan,50.3167,130.3667,-9.22,87,98,2.93,RU,2021-01-18 01:16:15,overcast clouds
432,Matamoros,25.5333,-103.25,68.0,11,1,5.79,MX,2021-01-18 01:16:15,clear sky
433,Iqaluit,63.7506,-68.5145,-13.0,64,20,3.44,CA,2021-01-18 01:16:15,few clouds
434,Alta Floresta,-9.8756,-56.0861,75.2,100,75,2.66,BR,2021-01-18 01:16:15,broken clouds
435,Novyy Urgal,51.0736,132.5642,-12.71,87,98,1.07,RU,2021-01-18 01:16:15,snow
436,Pryazha,61.6926,33.6216,19.4,93,74,4.47,RU,2021-01-18 01:16:15,broken clouds
437,Kosh-Agach,50.0,88.6667,-4.29,64,24,0.67,RU,2021-01-18 01:16:15,few clouds
438,Ingham,42.6,-84.3833,32.0,100,90,3.83,US,2021-01-18 01:16:15,light snow
439,San Patricio,28.017,-97.5169,64.4,63,1,9.22,US,2021-01-18 01:16:15,clear sky
440,Atasu,48.6814,71.6433,14.9,87,15,2.24,KZ,2021-01-18 01:16:16,few clouds
441,Salto Del Guaira,-24.0625,-54.3069,71.58,94,100,4.56,PY,2021-01-18 01:16:16,overcast clouds
442,Caarapo,-22.6342,-54.8222,71.62,97,100,3.98,BR,2021-01-18 01:16:16,heavy intensity rain
443,Ayagoz,47.9714,80.4392,12.16,84,2,5.01,KZ,2021-01-18 01:16:16,clear sky
444,Labuhan,-6.8844,112.2051,80.89,80,85,12.24,ID,2021-01-18 01:16:16,light rain
445,Porto Velho,-8.7619,-63.9039,78.8,94,20,2.35,BR,2021-01-18 01:16:16,light rain
446,Vasterhaninge,59.1167,18.1,28.4,93,90,4.61,SE,2021-01-18 01:16:16,overcast clouds
447,Retz,48.7494,15.9624,21.2,79,90,5.75,AT,2021-01-18 01:16:16,overcast clouds
448,Kavieng,-2.5744,150.7967,85.41,71,10,18.59,PG,2021-01-18 01:16:17,clear sky
449,Quatre Cocos,-20.2078,57.7625,79.0,83,40,11.5,MU,2021-01-18 01:16:17,scattered clouds
450,Pangkalanbuun,-2.6833,111.6167,77.99,87,89,3.18,ID,2021-01-18 01:12:57,overcast clouds
451,Tocopilla,-22.092,-70.1979,66.34,60,0,3.27,CL,2021-01-18 01:16:17,clear sky
452,Bumbuna,9.05,-11.7333,68.52,25,0,0.47,SL,2021-01-18 01:16:17,clear sky
453,Aripuana,-9.1667,-60.6333,74.75,94,100,1.57,BR,2021-01-18 01:16:17,overcast clouds
454,Qunduz,36.729,68.857,42.08,58,100,1.63,AF,2021-01-18 01:16:17,overcast clouds
455,Roma,43.2128,-75.4557,34.0,86,90,5.75,US,2021-01-18 01:16:17,snow
456,Kalabo,-14.97,22.6814,69.37,73,100,4.27,ZM,2021-01-18 01:16:18,overcast clouds
457,Tabory,58.5198,64.5495,-12.64,89,0,5.32,RU,2021-01-18 01:16:18,clear sky
458,Kampene,-3.6,26.6667,67.75,98,100,1.39,CD,2021-01-18 01:16:18,moderate rain
459,Pangai,-19.8,-174.35,87.8,74,20,5.75,TO,2021-01-18 01:16:18,few clouds
460,Rockland,41.1668,-74.0496,42.01,65,37,8.79,US,2021-01-18 01:12:16,scattered clouds
461,Northam,51.0333,-4.2167,45.0,88,100,4.0,GB,2021-01-18 01:16:18,light rain
462,Abnub,27.2696,31.1511,51.8,54,0,11.5,EG,2021-01-18 01:16:18,clear sky
463,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,74.16,93,8,0.89,BR,2021-01-18 01:16:18,light rain
464,Hofn,64.2539,-15.2082,38.64,72,100,13.51,IS,2021-01-18 01:16:18,overcast clouds
465,Lindas,60.7381,5.16,37.0,95,99,17.0,NO,2021-01-18 01:16:18,overcast clouds
466,Krasnoselkup,65.7,82.4667,-3.35,92,100,11.41,RU,2021-01-18 01:16:19,overcast clouds
467,Lock Haven,41.137,-77.4469,37.4,65,90,5.75,US,2021-01-18 01:16:19,snow
468,Muyezerskiy,63.9333,31.65,9.93,96,25,6.67,RU,2021-01-18 01:16:19,scattered clouds
469,Richards Bay,-28.783,32.0377,70.21,88,12,7.52,ZA,2021-01-18 01:16:19,light rain
470,Hokitika,-42.7167,170.9667,58.39,73,100,11.79,NZ,2021-01-18 01:16:19,light rain
471,Morondava,-20.2833,44.2833,80.89,84,92,8.28,MG,2021-01-18 01:16:19,moderate rain
472,Portland,45.5234,-122.6762,48.2,81,75,0.67,US,2021-01-18 01:15:11,broken clouds
473,Iznoski,54.9881,35.3108,-9.87,90,96,2.17,RU,2021-01-18 01:16:20,overcast clouds
474,Ponta Delgada,37.7333,-25.6667,61.0,88,20,23.02,PT,2021-01-18 01:16:20,few clouds
475,Salalah,17.0151,54.0924,62.6,27,0,3.44,OM,2021-01-18 01:16:20,clear sky
476,Campo Do Brito,-10.7333,-37.4933,80.6,74,40,9.22,BR,2021-01-18 01:16:20,scattered clouds
477,Maldonado,-34.6667,-54.9167,66.99,82,40,9.22,UY,2021-01-18 01:16:20,scattered clouds
478,Cayenne,4.9333,-52.3333,78.8,89,20,8.05,GF,2021-01-18 01:16:20,few clouds
479,Shenjiamen,29.9576,122.298,41.22,63,0,5.99,CN,2021-01-18 01:16:20,clear sky
480,Iwanai,42.9744,140.5089,22.15,91,96,12.82,JP,2021-01-18 01:13:29,light snow
481,Sampit,-2.5333,112.95,76.24,92,100,2.1,ID,2021-01-18 01:16:20,overcast clouds
482,Santa Rosa,14.3122,121.1114,81.0,74,40,3.44,PH,2021-01-18 01:16:20,scattered clouds
483,Aboisso,5.4678,-3.2071,76.69,88,0,2.89,CI,2021-01-18 01:16:20,clear sky
484,Santa Vitoria Do Palmar,-33.5189,-53.3681,64.83,72,0,8.23,BR,2021-01-18 01:16:21,clear sky
485,Slatioara,45.1167,23.9167,13.68,87,65,3.29,RO,2021-01-18 01:16:21,broken clouds
486,Kamina,-8.7386,24.9906,62.58,97,91,3.58,CD,2021-01-18 01:16:21,overcast clouds
487,Praia Da Vitoria,38.7333,-27.0667,61.0,94,75,21.72,PT,2021-01-18 01:16:21,broken clouds
488,Rundu,-17.9333,19.7667,67.82,89,100,0.87,NA,2021-01-18 01:16:21,overcast clouds
489,Oistins,13.0667,-59.5333,78.8,78,75,19.57,BB,2021-01-18 01:14:44,broken clouds
490,Gwadar,25.1216,62.3254,66.22,78,0,3.47,PK,2021-01-18 01:16:21,clear sky
491,Luderitz,-26.6481,15.1594,63.46,81,0,8.9,NA,2021-01-18 01:16:21,clear sky
492,Fort Nelson,58.8053,-122.7002,23.0,86,40,2.3,CA,2021-01-18 01:11:57,scattered clouds
493,Veraval,20.9,70.3667,66.43,52,0,8.43,IN,2021-01-18 01:16:21,clear sky
494,Asfi,32.2994,-9.2372,53.89,68,0,7.36,MA,2021-01-18 01:16:21,clear sky
495,Posadas,-27.3671,-55.8961,75.2,64,0,9.22,AR,2021-01-18 01:16:22,clear sky
496,Granja,-3.1203,-40.8261,77.16,85,100,2.73,BR,2021-01-18 01:16:22,moderate rain
497,Shellbrook,53.2168,-106.4011,8.6,85,90,10.36,CA,2021-01-18 01:16:22,light snow
498,Andenes,69.3143,16.1194,28.4,93,100,5.75,NO,2021-01-18 01:16:22,light snow
499,Adrar,20.5022,-10.0711,59.16,30,100,12.44,MR,2021-01-18 01:16:22,overcast clouds
500,Marrakesh,31.6315,-8.0083,42.8,81,0,3.44,MA,2021-01-18 01:12:23,clear sky
501,Bud,39.447,-86.1758,30.0,92,90,8.9,US,2021-01-18 01:12:29,overcast clouds
502,Rocha,-34.4833,-54.3333,61.59,82,1,6.69,UY,2021-01-18 01:16:22,clear sky
503,Teguldet,57.3064,88.1667,16.52,94,100,11.81,RU,2021-01-18 01:16:22,overcast clouds
504,Bastia,42.6667,9.3333,46.99,87,75,4.61,FR,2021-01-18 01:16:22,broken clouds
505,Mangrol,21.1167,70.1167,65.43,52,0,6.73,IN,2021-01-18 01:12:40,clear sky
506,Aswan,24.0934,32.907,54.9,43,3,7.56,EG,2021-01-18 01:16:23,clear sky
507,Hibbing,47.4272,-92.9377,19.4,86,90,5.75,US,2021-01-18 01:13:07,overcast clouds
508,Izhma,65.0083,53.9113,-21.28,87,0,2.84,RU,2021-01-18 01:16:23,clear sky
509,Ndioum,16.5129,-14.6471,69.8,40,82,2.3,SN,2021-01-18 01:16:23,broken clouds
510,Samur,41.8253,48.486,41.58,84,100,4.47,RU,2021-01-18 01:16:23,overcast clouds
511,Hailar,49.2,119.7,-24.41,81,0,6.69,CN,2021-01-18 01:16:23,clear sky
512,Manokwari,-0.8667,134.0833,83.43,69,100,2.98,ID,2021-01-18 01:16:23,light rain
513,Laguna,38.421,-121.4238,66.2,45,1,0.96,US,2021-01-18 01:16:12,clear sky
514,Uzhur,55.3036,89.8339,10.08,91,100,10.18,RU,2021-01-18 01:16:24,overcast clouds
515,Darnah,32.767,22.6367,52.39,62,60,16.02,LY,2021-01-18 01:16:24,broken clouds
516,Vardo,70.3705,31.1107,33.33,95,100,7.29,NO,2021-01-18 01:16:24,snow
517,Corn Island,12.1694,-83.0418,80.33,80,63,12.33,NI,2021-01-18 01:16:24,broken clouds
518,Jalingo,8.8833,11.3667,75.16,21,92,4.7,NG,2021-01-18 01:16:24,overcast clouds
519,Catamarca,-28.4696,-65.7852,60.01,83,2,5.53,AR,2021-01-18 01:16:24,clear sky
520,Norman Wells,65.282,-126.8329,-9.4,84,90,2.3,CA,2021-01-18 01:16:24,overcast clouds
521,Muisne,0.6,-80.0333,76.5,86,97,6.87,EC,2021-01-18 01:16:24,light rain
522,Jaciara,-15.9653,-54.9683,70.84,94,98,2.35,BR,2021-01-18 01:16:24,overcast clouds
523,Sulangan,11.1373,123.7228,79.29,83,100,19.39,PH,2021-01-18 01:16:24,overcast clouds
524,Ust-Charyshskaya Pristan,52.3934,83.6635,11.32,89,94,4.97,RU,2021-01-18 01:16:25,overcast clouds
525,Buribay,51.9617,58.1592,-3.71,90,100,3.94,RU,2021-01-18 01:16:25,overcast clouds
526,Liverpool,53.4106,-2.9779,42.01,93,40,6.91,GB,2021-01-18 01:11:47,scattered clouds
527,Moree,-29.4667,149.85,77.0,73,90,10.36,AU,2021-01-18 01:16:25,light rain
528,Omboue,-1.5746,9.2618,76.8,88,100,6.8,GA,2021-01-18 01:16:25,light rain
529,Tulu Bolo,8.6667,38.2167,53.67,47,96,3.33,ET,2021-01-18 01:16:25,overcast clouds
530,Gagino,55.2314,45.0339,-17.57,88,23,0.58,RU,2021-01-18 01:16:25,few clouds
531,Salihli,38.4826,28.1477,28.87,94,43,2.95,TR,2021-01-18 01:16:26,scattered clouds
532,Malakal,9.5334,31.6605,75.94,22,3,8.1,SS,2021-01-18 01:15:35,clear sky
533,Samarai,-10.6167,150.6667,85.73,72,96,15.97,PG,2021-01-18 01:16:26,overcast clouds
534,Gorontalo,0.5412,123.0595,79.45,77,100,1.72,ID,2021-01-18 01:16:26,overcast clouds
535,Mount Isa,-20.7333,139.5,93.2,17,29,12.66,AU,2021-01-18 01:16:26,scattered clouds
536,Naze,28.3667,129.4833,53.6,82,75,6.91,JP,2021-01-18 01:11:55,broken clouds
537,Namwala,-15.7504,26.4384,66.51,97,100,3.44,ZM,2021-01-18 01:16:26,overcast clouds
538,Yenagoa,4.9247,6.2642,76.41,90,90,4.12,NG,2021-01-18 01:16:26,overcast clouds
539,Peruibe,-24.32,-46.9983,77.77,84,100,4.21,BR,2021-01-18 01:16:26,overcast clouds
540,Houma,29.5958,-90.7195,51.01,54,0,1.99,US,2021-01-18 01:16:27,clear sky
541,Casablanca,33.5928,-7.6192,53.01,100,0,8.05,MA,2021-01-18 01:15:48,clear sky
542,San Policarpo,12.1791,125.5072,79.05,86,100,15.86,PH,2021-01-18 01:16:27,light rain
543,Yoichi,43.2039,140.7703,25.0,93,75,5.75,JP,2021-01-18 01:13:22,light snow
544,Alangilanan,9.642,123.1059,82.4,78,90,9.22,PH,2021-01-18 01:16:27,light rain
545,Saint Anthony,45.0205,-93.218,21.99,86,90,5.75,US,2021-01-18 01:16:27,overcast clouds
546,Lichinga,-13.3128,35.2406,68.0,88,75,4.61,MZ,2021-01-18 01:16:27,broken clouds
547,Kimbe,-5.5502,150.1429,89.62,59,24,4.16,PG,2021-01-18 01:16:27,few clouds
548,Ampanihy,-24.7,44.75,74.77,85,88,3.58,MG,2021-01-18 01:16:27,overcast clouds
549,Sedalia,38.7045,-93.2283,37.99,70,90,11.5,US,2021-01-18 01:15:14,overcast clouds
550,Macara,-4.3833,-79.95,75.47,70,100,4.88,EC,2021-01-18 01:16:27,light rain
551,Farmington,36.7281,-108.2187,46.4,19,1,13.8,US,2021-01-18 01:15:18,clear sky
552,Fort-Shevchenko,44.5086,50.263,39.42,81,99,14.52,KZ,2021-01-18 01:16:28,overcast clouds
553,Kruisfontein,-34.0033,24.7314,68.0,76,57,1.01,ZA,2021-01-18 01:16:28,broken clouds
554,Rockhampton,-23.3833,150.5,86.0,54,90,9.22,AU,2021-01-18 01:16:28,overcast clouds
555,Russell,32.3502,-85.1999,46.4,70,1,5.75,US,2021-01-18 01:15:08,clear sky
556,Zafarabad,25.7,82.7333,53.6,100,90,3.44,IN,2021-01-18 01:16:28,fog
557,Ajaccio,42.0,8.9167,39.2,93,0,6.91,FR,2021-01-18 01:16:28,clear sky
558,Katete,-0.7818,29.7544,62.4,71,79,2.64,UG,2021-01-18 01:16:28,broken clouds
559,Salamiyah,35.0113,37.0532,45.99,76,37,16.93,SY,2021-01-18 01:16:28,scattered clouds
560,Moron,-34.6534,-58.6198,72.0,54,0,1.99,AR,2021-01-18 01:16:28,clear sky
561,Durazno,-33.4131,-56.5006,64.36,62,0,7.0,UY,2021-01-18 01:15:04,clear sky
562,Manavalakurichi,8.1333,77.3,75.2,94,40,10.16,IN,2021-01-18 01:16:29,mist
563,Luwuk,-0.9516,122.7875,81.72,73,100,1.34,ID,2021-01-18 01:16:29,overcast clouds
564,Te Anau,-45.4167,167.7167,45.68,90,100,3.6,NZ,2021-01-18 01:16:29,light rain
565,Moussoro,13.6408,16.4901,66.74,25,0,10.83,TD,2021-01-18 01:16:29,clear sky
566,Menongue,-14.6585,17.691,62.94,66,100,3.78,AO,2021-01-18 01:16:29,overcast clouds
567,Ardatov,55.2421,43.097,-16.29,89,32,0.92,RU,2021-01-18 01:16:29,scattered clouds
568,Puerto Lleras,3.0223,-73.4044,77.76,61,34,4.45,CO,2021-01-18 01:16:29,scattered clouds
569,Margate,51.3813,1.3862,37.99,81,1,1.99,GB,2021-01-18 01:16:29,clear sky
