City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Monrovia,LR,2021-01-15 03:12:01,6.3005,-10.7969,78.75,86,39,7.38
294,Airai,TL,2021-01-15 03:12:01,-8.9266,125.4092,73.92,87,88,1.83
295,Wagar,SD,2021-01-15 03:12:01,16.1525,36.2032,65.17,83,0,7.63
296,Joshimath,IN,2021-01-15 03:12:01,30.5667,79.5667,58.59,30,99,1.14
297,Kachiry,KZ,2021-01-15 03:12:01,53.0675,76.1036,-19.01,87,0,7.76
298,Nemuro,JP,2021-01-15 03:10:11,43.3236,145.575,24.8,50,40,11.5
299,Ostersund,SE,2021-01-15 03:12:01,63.1792,14.6357,5.0,85,90,8.05
300,Mount Darwin,ZW,2021-01-15 03:12:01,-16.7725,31.5838,67.17,97,98,2.28
301,Eyl,SO,2021-01-15 03:12:02,7.9803,49.8164,71.06,81,1,15.17
302,Coro,VE,2021-01-15 03:12:02,11.4045,-69.6734,75.78,84,80,13.62
303,Victoria,HK,2021-01-15 03:07:17,22.2855,114.1577,68.0,48,1,3.0
304,Nioro,GM,2021-01-15 03:12:02,13.35,-15.75,71.82,21,0,8.08
305,Sistranda,NO,2021-01-15 03:12:02,63.7256,8.834,19.4,93,40,12.66
306,Novouzensk,RU,2021-01-15 03:12:02,50.4592,48.1431,25.2,98,100,10.65
307,Jackson,US,2021-01-15 03:12:02,42.4165,-122.8345,50.0,71,1,4.61
308,Acapulco,MX,2021-01-15 03:12:02,16.8634,-99.8901,78.8,78,75,4.61
309,Chapleau,CA,2021-01-15 03:12:03,47.8405,-83.4034,26.6,86,90,6.91
310,Patos,BR,2021-01-15 03:12:03,-7.0244,-37.28,76.64,66,45,7.81
311,Zhigansk,RU,2021-01-15 03:12:03,66.7697,123.3711,-41.3,78,7,5.55
312,Cockburn Town,TC,2021-01-15 03:12:03,21.4612,-71.1419,78.19,75,96,5.55
313,Oliveira Dos Brejinhos,BR,2021-01-15 03:11:11,-12.3169,-42.8961,69.19,88,100,0.54
314,Isla Vista,US,2021-01-15 03:12:03,34.4133,-119.861,71.01,67,1,2.71
315,Meulaboh,ID,2021-01-15 03:12:03,4.1363,96.1285,82.04,68,98,3.33
316,Isla Mujeres,MX,2021-01-15 03:12:03,21.2311,-86.731,75.99,94,90,6.91
317,Florence,IT,2021-01-15 03:12:04,43.7667,11.25,43.0,81,75,1.14
318,Grafton,US,2021-01-15 03:12:04,42.207,-71.6856,36.0,86,90,3.44
319,Ilo,PE,2021-01-15 03:12:04,-17.6394,-71.3375,69.15,75,100,2.46
320,Vitim,RU,2021-01-15 03:12:04,59.4511,112.5578,-0.67,89,100,11.68
321,Long Xuyen,VN,2021-01-15 03:11:32,10.3833,105.4167,78.8,83,20,8.05
322,Estelle,US,2021-01-15 03:12:04,29.8458,-90.1067,60.01,100,75,4.61
323,Ginda,IN,2021-01-15 03:12:04,30.6945,78.4932,50.52,44,98,0.92
324,Naifaru,MV,2021-01-15 03:12:05,5.4444,73.3657,81.03,79,88,9.84
325,Maragogi,BR,2021-01-15 03:08:06,-9.0122,-35.2225,76.98,82,0,8.5
326,Camacha,PT,2021-01-15 03:12:05,33.0833,-16.3333,55.4,62,40,9.22
327,Klaksvik,FO,2021-01-15 03:09:43,62.2266,-6.589,35.6,93,75,2.3
328,Coquimbo,CL,2021-01-15 03:12:05,-29.9533,-71.3436,57.2,88,0,3.44
329,Rocha,UY,2021-01-15 03:12:05,-34.4833,-54.3333,59.09,79,0,7.72
330,Necochea,AR,2021-01-15 03:12:05,-38.5473,-58.7368,64.0,74,2,20.65
331,Tungawan,PH,2021-01-15 03:12:05,7.5081,122.3711,83.68,74,97,3.22
332,Qianan,CN,2021-01-15 03:12:06,44.9932,124.0581,3.49,88,100,13.2
333,Chandler,US,2021-01-15 03:12:06,33.3062,-111.8412,63.0,21,20,4.61
334,General Pico,AR,2021-01-15 03:12:06,-35.6566,-63.7568,79.5,26,30,12.08
335,Ancud,CL,2021-01-15 03:12:06,-41.8697,-73.8203,51.8,100,90,13.8
336,Saint-Pierre,RE,2021-01-15 03:12:06,-21.3393,55.4781,79.0,73,40,4.61
337,Cidreira,BR,2021-01-15 03:12:06,-30.1811,-50.2056,72.03,81,86,18.57
338,Staryy Nadym,RU,2021-01-15 03:12:06,65.6118,72.6842,-9.27,85,98,8.34
339,Oranjestad,AW,2021-01-15 03:12:06,12.524,-70.027,78.8,83,20,13.8
340,Charters Towers,AU,2021-01-15 03:12:06,-20.1,146.2667,87.49,30,62,11.86
341,Hasaki,JP,2021-01-15 03:12:06,35.7333,140.8333,42.8,93,75,8.05
342,Dondaicha,IN,2021-01-15 03:12:07,21.3333,74.5667,71.58,31,0,7.72
343,Bandarbeyla,SO,2021-01-15 03:09:52,9.4942,50.8122,73.04,78,60,14.18
344,Chuy,UY,2021-01-15 03:12:07,-33.6971,-53.4616,65.05,73,0,11.01
345,Shelburne,CA,2021-01-15 03:12:07,44.0787,-80.2041,35.01,89,100,10.2
346,Guadix,ES,2021-01-15 03:11:27,37.2993,-3.1392,35.01,42,27,1.01
347,Santa Maria,BR,2021-01-15 03:12:07,-29.6842,-53.8069,69.8,78,0,10.36
348,Santiago Del Estero,AR,2021-01-15 03:12:07,-27.7951,-64.2615,81.0,74,63,8.01
349,Selaphum,TH,2021-01-15 03:12:07,16.0299,103.9383,77.0,73,0,8.05
350,General Roca,AR,2021-01-15 03:08:09,-39.0333,-67.5833,77.0,25,0,10.36
351,Port Hardy,CA,2021-01-15 03:12:07,50.6996,-127.4199,46.4,76,90,23.02
352,Mato Verde,BR,2021-01-15 03:12:07,-15.3972,-42.8664,69.96,80,100,6.11
353,Plock,PL,2021-01-15 03:12:08,52.5468,19.7064,15.8,86,0,2.3
354,Valdivia,CL,2021-01-15 03:10:50,-39.8142,-73.2459,57.2,77,75,4.61
355,Staraya Poltavka,RU,2021-01-15 03:12:08,50.4772,46.4814,20.97,98,100,7.16
356,Chicama,PE,2021-01-15 03:12:08,-7.8447,-79.1469,71.46,77,100,4.56
357,Acarau,BR,2021-01-15 03:12:08,-2.8856,-40.12,78.15,80,4,11.27
358,Nola,IT,2021-01-15 03:12:08,40.922,14.5329,48.0,72,5,9.17
359,Banda Aceh,ID,2021-01-15 03:12:08,5.5577,95.3222,82.27,72,54,7.45
360,Sidi Ali,DZ,2021-01-15 03:12:08,36.0998,0.4206,49.86,89,87,8.14
361,Padang,ID,2021-01-15 03:12:08,-0.9492,100.3543,85.08,55,29,1.9
362,Iralaya,HN,2021-01-15 03:12:08,15.0,-83.2333,75.88,89,14,2.8
363,Fenoarivo Atsinanana,MG,2021-01-15 03:12:09,-17.3667,49.4167,77.5,89,99,2.62
364,Idil,TR,2021-01-15 03:12:09,37.3411,41.8895,40.5,97,100,10.4
365,Casambalangan,PH,2021-01-15 03:12:09,18.3765,122.1274,74.46,82,76,11.1
366,Vestmannaeyjar,IS,2021-01-15 03:12:09,63.4427,-20.2734,43.97,72,99,18.92
367,Esperanza,DO,2021-01-15 03:12:09,19.5847,-70.9849,71.01,89,9,1.95
368,Kyra,RU,2021-01-15 03:12:09,49.5776,111.9753,-7.28,80,14,4.76
369,Taoudenni,ML,2021-01-15 03:12:09,22.6783,-3.9836,53.51,39,97,11.7
370,Revda,RU,2021-01-15 03:12:09,56.801,59.9303,-2.2,78,75,13.42
371,Brae,GB,2021-01-15 03:09:36,60.3964,-1.353,41.0,81,90,25.32
372,Shakiso,ET,2021-01-15 03:12:09,5.75,38.9167,53.01,59,69,3.29
373,Gimli,CA,2021-01-15 03:12:10,50.6336,-96.9907,28.4,93,100,12.66
374,Haileybury,CA,2021-01-15 03:12:10,47.449,-79.6373,30.2,86,90,5.75
375,Garowe,SO,2021-01-15 03:11:32,8.4054,48.4845,63.23,82,59,5.79
376,Pacific Grove,US,2021-01-15 03:12:10,36.6177,-121.9166,57.99,82,1,7.4
377,Yulara,AU,2021-01-15 03:12:10,-25.2406,130.9889,89.6,23,99,16.11
378,Kulynychi,UA,2021-01-15 03:12:10,49.9823,36.3842,23.0,100,90,4.47
379,Tripoli,LY,2021-01-15 03:12:10,32.8752,13.1875,55.9,54,0,15.82
380,Tombouctou,ML,2021-01-15 03:12:10,20.0,-3.0,58.59,31,29,13.53
381,Berasia,IN,2021-01-15 03:12:10,23.6333,77.4333,50.0,66,0,4.61
382,Cabo San Lucas,MX,2021-01-15 03:12:10,22.8909,-109.9124,64.0,67,40,6.91
383,Malanje,AO,2021-01-15 03:12:10,-9.5402,16.341,59.05,99,96,5.48
384,Kavaratti,IN,2021-01-15 03:12:11,10.5669,72.642,82.35,75,74,11.27
385,Kolondieba,ML,2021-01-15 03:12:11,11.0882,-6.8926,66.0,23,0,4.21
386,Lasa,IT,2021-01-15 03:12:11,46.6166,10.7002,35.01,93,90,3.44
387,Vao,NC,2021-01-15 03:12:11,-22.6667,167.4833,77.04,91,100,10.78
388,Johannesburg,ZA,2021-01-15 03:12:11,-26.2023,28.0436,66.0,93,99,8.14
389,Labuhan,ID,2021-01-15 03:12:11,-6.8844,112.2051,83.03,73,100,10.09
390,Dhidhdhoo,MV,2021-01-15 03:12:11,6.8833,73.1,81.12,79,100,8.25
391,Pangnirtung,CA,2021-01-15 03:12:11,66.1451,-65.7125,-6.12,71,0,2.48
392,Georgiyevka,KZ,2021-01-15 03:12:11,43.0369,74.7114,5.0,85,75,4.47
393,Samarai,PG,2021-01-15 03:12:11,-10.6167,150.6667,83.21,76,100,9.98
394,Amapa,BR,2021-01-15 03:12:12,1.0,-52.0,71.11,98,95,1.81
395,Fare,PF,2021-01-15 03:12:12,-16.7,-151.0167,81.19,75,39,13.02
396,Biak,ID,2021-01-15 03:12:12,-0.9131,122.8766,83.28,73,96,0.09
397,Idlib,SY,2021-01-15 03:12:12,35.9306,36.6339,42.8,100,40,2.3
398,Kamachumu,TZ,2021-01-15 03:12:12,-1.6186,31.62,64.74,83,94,2.59
399,Ermoupolis,GR,2021-01-15 03:12:12,37.4423,24.9425,59.0,63,0,18.41
400,Plouzane,FR,2021-01-15 03:12:12,48.3833,-4.6167,44.6,87,75,4.61
401,Kununurra,AU,2021-01-15 03:12:12,-15.7667,128.7333,93.2,62,17,10.36
402,Jalu,LY,2021-01-15 03:12:12,29.0331,21.5482,51.4,85,0,7.2
403,Artyom,AZ,2021-01-15 03:10:30,40.4723,50.333,42.8,93,90,9.22
404,Najran,SA,2021-01-15 03:12:13,17.4924,44.1277,50.0,37,0,1.54
405,Bali,ID,2021-01-15 03:12:13,-8.5,115.0,84.2,89,40,12.66
406,Zheleznodorozhnyy,RU,2021-01-15 03:12:13,55.7503,38.0042,5.0,85,75,2.24
407,Maraba,BR,2021-01-15 03:12:13,-5.3686,-49.1178,73.11,96,100,4.18
408,Awbari,LY,2021-01-15 03:12:13,26.5921,12.7805,45.45,51,45,5.48
409,Saint-Francois,FR,2021-01-15 03:12:13,46.4154,3.9054,44.6,87,90,13.8
410,Glens Falls,US,2021-01-15 03:12:14,43.3095,-73.644,33.01,86,90,2.53
411,Nejdek,CZ,2021-01-15 03:12:14,50.3224,12.7294,26.6,93,75,2.3
412,Porto Novo,BJ,2021-01-15 03:12:14,6.4965,2.6036,77.97,85,1,2.17
413,Great Falls,US,2021-01-15 03:07:50,47.5002,-111.3008,26.01,62,1,6.91
414,Jumla,NP,2021-01-15 03:10:23,29.2747,82.1838,55.0,28,91,2.42
415,Mednogorsk,RU,2021-01-15 03:12:14,51.4128,57.595,11.48,92,100,21.16
416,Petrokamenskoye,RU,2021-01-15 03:12:14,57.716,60.6484,-1.46,92,100,12.26
417,Komsomolskiy,UZ,2021-01-15 03:12:15,40.4272,71.7189,28.4,80,0,2.3
418,Manggar,ID,2021-01-15 03:12:15,-2.8833,108.2667,76.78,83,100,7.23
419,Akureyri,IS,2021-01-15 03:12:15,65.6835,-18.0878,37.4,70,0,10.36
420,Deming,US,2021-01-15 03:12:15,32.2687,-107.7586,48.2,29,1,10.36
421,Shizunai,JP,2021-01-15 03:10:16,42.3339,142.3669,26.71,86,63,8.84
422,Mujiayingzi,CN,2021-01-15 03:12:15,42.1167,118.7833,5.95,84,0,11.16
423,Clarksburg,US,2021-01-15 03:08:27,39.2807,-80.3445,36.0,69,1,3.22
424,Corinto,GR,2021-01-15 03:12:15,37.9407,22.9573,50.0,67,29,8.01
425,Dannenberg,DE,2021-01-15 03:12:15,53.0967,11.09,34.0,92,100,6.08
426,Verkhnevilyuysk,RU,2021-01-15 03:12:15,63.4453,120.3167,-19.75,87,100,7.2
427,Evensk,RU,2021-01-15 03:12:16,61.95,159.2333,-23.78,75,0,6.78
428,Copiapo,CL,2021-01-15 03:09:44,-27.3667,-70.3333,59.0,77,90,4.61
429,Lata,PT,2021-01-15 03:12:16,40.1629,-8.3327,50.0,87,90,3.56
430,Ilulissat,GL,2021-01-15 03:12:16,69.2167,-51.1,17.6,93,90,5.75
431,Dalvik,IS,2021-01-15 03:12:16,65.9702,-18.5286,37.4,70,0,10.36
432,Hofn,IS,2021-01-15 03:09:42,64.2539,-15.2082,37.38,79,3,6.31
433,Port-Gentil,GA,2021-01-15 03:12:16,-0.7193,8.7815,79.11,78,58,2.8
434,Flin Flon,CA,2021-01-15 03:12:16,54.7682,-101.865,11.21,94,100,14.25
435,Salinas,US,2021-01-15 03:07:41,36.6777,-121.6555,60.8,72,1,8.05
436,Naze,JP,2021-01-15 03:12:16,28.3667,129.4833,69.8,60,20,11.5
437,Belaya Gora,RU,2021-01-15 03:12:17,68.5333,146.4167,-22.0,87,100,9.55
438,Yarmouth,US,2021-01-15 03:12:17,41.7057,-70.2286,43.0,93,90,5.75
439,Parelhas,BR,2021-01-15 03:07:24,-6.6878,-36.6575,74.35,72,34,13.56
440,Fort Abbas,PK,2021-01-15 03:12:17,29.1925,72.8536,57.38,31,0,6.76
441,Stralsund,DE,2021-01-15 03:12:17,54.3091,13.0818,32.0,80,75,8.05
442,Cayenne,GF,2021-01-15 03:12:17,4.9333,-52.3333,77.0,100,90,9.44
443,Palana,RU,2021-01-15 03:12:17,59.1167,159.9667,-6.88,94,100,5.82
444,Tommot,RU,2021-01-15 03:12:17,58.9564,126.2925,-14.17,86,100,0.78
445,Akyab,MM,2021-01-15 03:12:17,20.15,92.9,67.82,50,74,5.28
446,Los Llanos De Aridane,ES,2021-01-15 03:08:52,28.6585,-17.9182,60.8,82,75,8.05
447,Tura,IN,2021-01-15 03:10:41,25.5198,90.2201,67.73,50,53,0.63
448,Pinyug,RU,2021-01-15 03:12:18,60.251,47.7842,6.93,96,99,3.51
449,Sao Joao Da Barra,BR,2021-01-15 03:12:18,-21.6403,-41.0511,75.87,89,0,13.15
450,Orebro,SE,2021-01-15 03:12:18,59.2741,15.2066,16.0,85,54,2.71
451,Nuuk,GL,2021-01-15 03:11:07,64.1835,-51.7216,23.0,80,75,17.27
452,Mount Gambier,AU,2021-01-15 03:10:29,-37.8333,140.7667,62.6,55,75,26.46
453,Kahului,US,2021-01-15 03:10:30,20.8947,-156.47,80.6,57,40,9.22
454,San Ignacio,BZ,2021-01-15 03:12:18,17.1561,-89.0714,71.01,100,75,1.57
455,Pueblo Nuevo,MX,2021-01-15 03:12:18,23.3833,-105.3833,47.12,51,97,6.85
456,Madison,US,2021-01-15 03:12:18,34.7334,-86.5667,50.0,53,90,9.22
457,Panzhihua,CN,2021-01-15 03:12:18,26.5851,101.7128,57.07,49,90,0.58
458,Kuching,MY,2021-01-15 03:09:47,1.55,110.3333,78.8,89,40,2.3
459,Auki,SB,2021-01-15 03:12:19,-8.7676,160.7034,87.71,56,16,0.69
460,Nebyliv,UA,2021-01-15 03:12:19,48.8153,24.2166,19.92,95,100,8.46
461,Kalmunai,LK,2021-01-15 03:12:19,7.4167,81.8167,79.18,83,100,2.93
462,Pangody,RU,2021-01-15 03:12:19,65.85,74.4859,-10.53,86,100,6.98
463,Ornskoldsvik,SE,2021-01-15 03:12:19,63.2909,18.7153,-0.4,92,97,6.91
464,Bereda,ES,2021-01-15 03:12:19,43.2686,-7.5406,41.0,100,70,0.94
465,Panaba,MX,2021-01-15 03:12:19,21.2833,-88.2667,66.2,91,13,4.03
466,Adrar,MR,2021-01-15 03:12:19,20.5022,-10.0711,57.33,30,100,12.44
467,Cacule,BR,2021-01-15 03:12:19,-14.5033,-42.2222,67.84,90,100,4.09
468,Verkhnyaya Inta,RU,2021-01-15 03:12:20,65.9811,60.3094,-10.1,85,100,4.79
469,Saravan,AM,2021-01-15 03:12:20,39.7196,45.6483,44.6,57,40,6.91
470,Baykit,RU,2021-01-15 03:12:20,61.67,96.37,-25.87,77,0,3.42
471,Derzhavinsk,KZ,2021-01-15 03:12:20,51.1,66.3167,2.1,86,60,15.05
472,Dong Hoi,VN,2021-01-15 03:12:20,17.4833,106.6,67.35,80,98,3.11
473,Tigil,RU,2021-01-15 03:12:20,57.8,158.6667,-2.27,93,95,1.01
474,Luanda,AO,2021-01-15 03:08:53,-8.8368,13.2343,75.2,88,75,3.44
475,Kismayo,SO,2021-01-15 03:12:20,-0.3582,42.5454,76.14,84,1,11.56
476,Areosa,PT,2021-01-15 03:12:20,41.7178,-8.8571,50.0,100,0,9.22
477,Tabas,IR,2021-01-15 03:12:20,33.5959,56.9244,35.6,21,100,4.61
478,Mazatlan,MX,2021-01-15 03:12:21,23.2167,-106.4167,68.0,59,75,10.13
479,Saldanha,ZA,2021-01-15 03:12:21,-33.0117,17.9442,66.2,94,100,4.61
480,Vyyezdnoye,RU,2021-01-15 03:12:21,55.3815,43.7864,8.37,95,91,5.39
481,Japura,ID,2021-01-15 03:12:21,-0.3167,102.35,84.13,70,99,2.53
482,Loukhi,RU,2021-01-15 03:12:21,66.0764,33.0381,-4.16,92,94,3.02
483,Shakawe,BW,2021-01-15 03:12:21,-18.3667,21.85,67.96,93,100,3.74
484,Kutum,SD,2021-01-15 03:12:21,14.2,24.6667,51.35,45,22,8.48
485,Soyo,AO,2021-01-15 03:12:21,-6.1349,12.3689,76.82,78,54,6.11
486,Jinchang,CN,2021-01-15 03:12:21,38.4953,102.1739,18.43,80,51,3.38
487,Marystown,CA,2021-01-15 03:11:13,47.1666,-55.1483,31.35,94,100,1.32
488,Mayumba,GA,2021-01-15 03:12:22,-3.432,10.6554,77.4,84,76,7.99
489,Hay River,CA,2021-01-15 03:12:22,60.8156,-115.7999,1.4,85,40,4.61
490,Kiama,AU,2021-01-15 03:12:22,-34.6833,150.8667,81.0,75,32,11.99
491,Lagos,NG,2021-01-15 03:10:56,6.5833,3.75,75.15,93,4,1.59
492,Oktyabrskiy,RU,2021-01-15 03:09:48,54.4815,53.471,13.55,95,100,10.49
493,Albacete,ES,2021-01-15 03:12:22,38.8333,-2.0,21.2,93,0,5.75
494,Galle,LK,2021-01-15 03:08:16,6.0367,80.217,78.35,81,100,4.97
495,El Vigia,VE,2021-01-15 03:12:22,8.6219,-71.6506,75.87,76,24,2.66
496,Mildura,AU,2021-01-15 03:12:22,-34.2,142.15,71.6,33,75,16.11
497,Kloulklubed,PW,2021-01-15 03:12:23,7.0419,134.2556,86.0,74,75,10.36
498,Taksimo,RU,2021-01-15 03:12:23,56.3444,114.8794,-20.13,79,100,1.66
499,Matagami,CA,2021-01-15 03:12:23,49.7502,-77.6328,23.0,100,90,2.3
500,Mormugao,IN,2021-01-15 03:12:23,15.4,73.8,75.2,64,40,8.05
501,Morro Bay,US,2021-01-15 03:07:55,35.3658,-120.8499,64.99,59,0,7.0
502,Oktyabrskoye,RU,2021-01-15 03:12:23,43.0645,44.7417,37.4,93,29,11.18
503,Broken Hill,AU,2021-01-15 03:12:23,-31.95,141.4333,71.6,35,82,16.11
504,Minab,IR,2021-01-15 03:12:24,27.1467,57.0801,44.6,70,20,2.3
505,Ewa Beach,US,2021-01-15 03:12:24,21.3156,-158.0072,80.6,65,1,5.75
506,Torbay,CA,2021-01-15 03:12:24,47.6666,-52.7314,33.01,93,90,8.05
507,Luau,AO,2021-01-15 03:12:24,-10.7073,22.2247,62.94,99,100,4.14
508,Sisimiut,GL,2021-01-15 03:12:24,66.9395,-53.6735,11.71,92,100,4.81
509,Rudnaya Pristan,RU,2021-01-15 03:12:24,44.3614,135.8116,16.12,73,100,0.27
510,La Ronge,CA,2021-01-15 03:12:24,55.1001,-105.2842,21.2,79,84,10.36
511,Okhotsk,RU,2021-01-15 03:12:24,59.3833,143.3,-14.53,78,67,8.9
512,Sandnessjoen,NO,2021-01-15 03:12:24,66.0217,12.6316,28.4,86,90,2.3
513,Tres Lagoas,BR,2021-01-15 03:12:25,-20.7511,-51.6783,73.53,85,100,8.08
514,Gogrial,SS,2021-01-15 03:12:25,8.5332,28.1004,67.55,25,93,6.33
515,Kautokeino,NO,2021-01-15 03:12:25,69.0125,23.0412,21.97,92,100,8.63
516,Jaranwala,PK,2021-01-15 03:12:25,31.3333,73.4333,51.01,45,27,1.21
517,Store,SI,2021-01-15 03:12:25,46.2208,15.3139,24.01,84,0,2.39
518,Mantua,IT,2021-01-15 03:12:25,45.1667,10.7833,41.0,71,100,7.0
519,Constitucion,CL,2021-01-15 03:09:08,-35.3333,-72.4167,54.59,73,0,10.0
520,Anqiu,CN,2021-01-15 03:12:26,36.4342,119.1925,37.38,75,100,14.9
521,Kimberley,ZA,2021-01-15 03:12:26,-28.7323,24.7623,68.0,88,40,8.05
522,Pandan,PH,2021-01-15 03:12:26,14.0453,124.1694,79.77,87,56,13.42
523,Yeniseysk,RU,2021-01-15 03:12:26,58.4497,92.1703,-5.37,90,100,9.51
524,Seoul,KR,2021-01-15 03:07:35,37.5683,126.9778,50.0,66,75,9.22
525,Ulladulla,AU,2021-01-15 03:12:26,-35.35,150.4667,80.01,57,20,13.8
526,Krasnozerskoye,RU,2021-01-15 03:12:26,53.9828,79.2374,-21.01,88,48,5.73
527,Commerce,US,2021-01-15 03:12:26,34.0006,-118.1598,71.01,39,1,2.48
528,Bronnoysund,NO,2021-01-15 03:12:26,65.4625,12.1997,28.4,86,90,2.3
529,Prieska,ZA,2021-01-15 03:12:27,-29.6641,22.7474,77.34,56,70,5.97
530,Bilibino,RU,2021-01-15 03:12:27,68.0546,166.4372,-20.52,83,100,0.51
531,Huarmey,PE,2021-01-15 03:12:27,-10.0681,-78.1522,69.87,86,100,6.98
532,Coos Bay,US,2021-01-15 03:12:27,43.3665,-124.2179,53.6,94,20,5.75
533,Poronaysk,RU,2021-01-15 03:12:27,49.2167,143.1167,5.67,85,6,3.02
534,Pasni,PK,2021-01-15 03:12:27,25.2631,63.471,65.01,27,0,8.66
535,Berlevag,NO,2021-01-15 03:12:27,70.8578,29.0864,32.34,96,100,5.5
536,Timiryazevskoye,RU,2021-01-15 03:12:27,56.49,84.8769,-7.6,77,40,15.66
537,Tabuk,PH,2021-01-15 03:12:27,17.4189,121.4443,75.33,77,76,6.15
538,Blanquefort,FR,2021-01-15 03:12:28,44.9125,-0.6366,46.0,93,20,6.91
539,Tevaitoa,PF,2021-01-15 03:12:28,-16.7833,-151.5,81.14,77,1,14.54
540,Cururupu,BR,2021-01-15 03:12:28,-1.8283,-44.8683,75.81,88,39,4.25
541,Bartica,GY,2021-01-15 03:12:28,6.4,-58.6167,75.2,88,0,4.61
542,Tromso,NO,2021-01-15 03:12:28,69.6496,18.957,33.8,93,75,5.75
543,Artsyz,UA,2021-01-15 03:09:50,45.9919,29.4182,27.97,95,43,4.94
544,Nata,PA,2021-01-15 03:12:28,8.3333,-80.5167,75.0,51,85,6.06
545,Kelcyre,AL,2021-01-15 03:12:28,40.3131,20.1894,39.99,94,54,3.0
546,Beyneu,KZ,2021-01-15 03:12:28,45.3167,55.2,36.27,75,89,15.43
547,Kupang,ID,2021-01-15 03:12:28,-10.1667,123.5833,82.4,83,90,5.12
548,Novo Aripuana,BR,2021-01-15 03:12:29,-5.1206,-60.3797,75.07,95,100,1.07
549,Puerto Ayacucho,VE,2021-01-15 03:12:29,5.6639,-67.6236,75.27,72,61,3.15
550,Qeshm,IR,2021-01-15 03:12:29,26.9581,56.2719,53.6,70,20,2.3
551,Mandiana,GN,2021-01-15 03:12:29,10.6333,-8.6833,65.84,23,0,3.91
552,Baoning,CN,2021-01-15 03:12:29,25.3378,110.026,50.0,66,0,1.66
553,Semey,KZ,2021-01-15 03:09:50,50.4111,80.2275,-25.6,75,0,4.47
554,Borisoglebskiy,RU,2021-01-15 03:12:29,57.2586,39.1508,1.4,85,90,4.47
555,Kortkeros,RU,2021-01-15 03:12:29,61.8106,51.5806,3.2,85,40,4.47
556,Myre,NO,2021-01-15 03:12:29,69.1036,15.9492,37.4,87,75,18.41
557,Vossevangen,NO,2021-01-15 03:12:30,60.623,6.4229,19.99,86,1,1.01
558,Bara,NG,2021-01-15 03:12:30,10.3744,10.7288,60.21,30,0,5.77
559,Mount Isa,AU,2021-01-15 03:12:30,-20.7333,139.5,100.4,19,18,12.66
560,Quatre Cocos,MU,2021-01-15 03:12:30,-20.2078,57.7625,82.0,94,75,3.44
561,Saint Augustine,US,2021-01-15 03:12:30,29.8947,-81.3145,46.4,76,1,5.75
562,Qom,IR,2021-01-15 03:12:30,34.6401,50.8764,40.24,64,78,1.3
563,Pervomayskiy,RU,2021-01-15 03:12:30,53.2485,40.2871,0.43,93,34,2.95
564,San Rafael,AR,2021-01-15 03:12:30,-34.6177,-68.3301,69.28,77,43,8.03
565,Nanakuli,US,2021-01-15 03:12:31,21.3906,-158.1547,80.01,65,1,5.75
566,Paramonga,PE,2021-01-15 03:12:31,-10.6667,-77.8333,69.82,86,100,5.48
567,Ucluelet,CA,2021-01-15 03:12:31,48.9329,-125.5528,46.99,86,100,5.99
568,Mabaruma,GY,2021-01-15 03:12:31,8.2,-59.7833,71.62,95,77,2.73
569,Busko-Zdroj,PL,2021-01-15 03:12:31,50.4708,20.7188,26.01,1,100,9.17
570,Eureka,US,2021-01-15 03:12:31,40.8021,-124.1637,52.0,91,34,2.37
571,Sangar,RU,2021-01-15 03:12:31,63.9242,127.4739,-43.74,77,18,5.46
572,Fukue,JP,2021-01-15 03:10:17,32.6881,128.8419,60.8,63,75,12.66
